gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2863950528	3f9f5f30-ab03-49de-8652-f75965133fcd	a1946862-849f-48b9-9969-7eddfc418da4	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis marsupialis		SPECIES	Didelphis marsupialis Linnaeus, 1758	Didelphis marsupialis	Linnaeus, 1758	GT	Yaxchilan	Peten	PRESENT		5c1a4c27-795a-4294-aecc-46d7176706b7	16.9	-90.9667	301.0						1998-08-27T00:00:00	27	8	1998	2439920	2439920	PRESERVED_SPECIMEN	UVG	UVGM	UVGM000338				CC0_1_0		A.L.Grajeda			2020-09-23T17:44:23.633Z		
2821446301	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:229873?seid=4777383	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana	virginiana	SUBSPECIES	Didelphis virginiana virginiana	Didelphis virginiana virginiana		US	1141 Harbor Bay Parkway, Alameda	California	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	37.727802	-122.231532	100.0						2009-08-07T00:00:00	7	8	2009	7194001	2439923	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:229873		Anna Petrosky		CC0_1_0		Collector(s): Lindsay Wildlife Hospital; Preparator(s): Bruce Garey			2020-10-01T00:38:55.171Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804500384	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:15003?seid=4427583	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, Sul Ross St at Red Arroyo	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.42956	-100.472209	200.0						2004-04-19T00:00:00	19	4	2004	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:15003		unknown	2004-04-19T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler			2020-09-10T18:43:01.774Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804499938	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:8242?seid=4402473	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, jct Loop 306 and Knickerbock Rd	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.416101	-100.473496	500.0						1998-10-15T00:00:00	15	10	1998	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:8242		unknown	1998-10-15T00:00:00	CC0_1_0		Collector(s): Terry C. Maxwell; Preparator(s): Rebecca Ann Maxwell			2020-09-10T18:43:01.733Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804498859	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:7564?seid=4401582	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, Angelo State University	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.439542	-100.463111	1000.0						1990-04-17T00:00:00	17	4	1990	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:7564		unknown	1990-04-17T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Robert C. Dowler			2020-09-10T18:43:01.636Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804497940	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:8835?seid=4408623	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander	Philander opossum		SPECIES	Philander opossum (Linnaeus, 1758)	Philander opossum		GY	5 km SE Surama	Potaro-Siparuni	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	4.1	-59.049999	500.0						1994-07-25T00:00:00	25	7	1994	5219950	5219950	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:8835		unknown	1994-07-25T00:00:00	CC0_1_0		Collector(s): Mark D. Engstrom, Burton Lim; Preparator(s): Mark D. Engstrom			2020-09-10T18:43:01.568Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804497800	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:14145?seid=4424070	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Brazos Bend State Park	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	29.369565	-95.627609	500.0						2009-10-23T00:00:00	23	10	2009	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:14145		unknown	2009-10-23T00:00:00	CC0_1_0		Collector(s): Wesley A. Brashear; Preparator(s): Krystal L. Gibbens			2020-09-10T18:43:01.514Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804497118	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10196?seid=4405130	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Canyon, Hunsley Hills Golf Course	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	34.991753	-101.927672	950.0						1992-12-29T00:00:00	29	12	1992	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10196		unknown	1992-12-29T00:00:00	CC0_1_0		Collector(s): Raymond L. Woodward Jr.; Preparator(s): Lana C. Harvey			2020-09-10T18:43:01.461Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804496651	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10964?seid=4405877	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	5 mi SE Weatherford, 8 mi W Aledo, Moncrief Ranch, high fence	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	32.698834	-97.728165	100.0						1999-05-28T00:00:00	28	5	1999	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10964		unknown	1999-05-28T00:00:00	CC0_1_0		Collector(s): Rusty R. Fleeman; Preparator(s): Sarah R. Bubeck			2020-09-10T18:43:01.423Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804495799	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11995?seid=4404002	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	4.4 mi E Weatherford	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	32.698834	-97.728165	100.0						1999-05-01T00:00:00	1	5	1999	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11995		unknown	1999-05-01T00:00:00	CC0_1_0		Preparator(s): Reagan A. Mackey			2020-09-10T18:43:01.303Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804495641	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:6067?seid=4404219	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		MX	Laguna Becanchen	Yucatan	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	19.875555	-89.217421	1000.0						1989-06-17T00:00:00	17	6	1989	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:6067		unknown	1989-06-17T00:00:00	CC0_1_0		Collector(s): Mark D. Engstrom, Robert C. Dowler; Preparator(s): Mark D. Engstrom			2020-09-10T18:43:01.291Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804494766	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:13677?seid=4423525	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Bentsen Rio Grande Valley State Park	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	26.171586	-98.387327	500.0						2009-03-20T00:00:00	20	3	2009	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:13677		unknown	2009-03-20T00:00:00	CC0_1_0		Collector(s): Teresita M. Tipps; Preparator(s): Teresita M. Tipps			2020-09-10T18:43:01.192Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804494606	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10973?seid=4405909	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Devils River State Natural Area, 3 mi S, 1 mi W Headquarters, Dolan Springs	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	29.896668	-100.985001	250.0						1993-10-24T00:00:00	24	10	1993	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10973		unknown	1993-10-24T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Michael Vanlandingham			2020-09-10T18:43:01.181Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804494218	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:6420?seid=4400651	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis marsupialis		SPECIES	Didelphis marsupialis Linnaeus, 1758	Didelphis marsupialis		MX	Laguna Noh-Bec	Quintana Roo	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	19.87057	-89.042198	500.0						1990-05-29T00:00:00	29	5	1990	2439920	2439920	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:6420		unknown	1990-05-29T00:00:00	CC0_1_0		Collector(s): Mark D. Engstrom, Fiona Reid; Preparator(s): Mark D. Engstrom			2020-09-10T18:43:01.148Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804494167	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12491?seid=4407657	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Camp Bowie, Area 7	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.624487	-98.905787	750.0						2002-09-15T00:00:00	15	9	2002	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12491		unknown	2002-09-15T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Jennifer D. Johnson			2020-09-10T18:43:01.145Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804493671	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:15004?seid=4427584	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, jct Oxford and TCU	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.435293	-100.466584	100.0						2012-04-12T00:00:00	12	4	2012	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:15004		unknown	2012-04-12T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Barbara F. Welch			2020-09-10T18:43:01.103Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804492396	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:14681?seid=4427127	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		MX	Quilamula	Morelos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	18.5102	-99.02351	100.0		323.0	0.0			2007-01-09T00:00:00	9	1	2007	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:14681		unknown	2007-01-09T00:00:00	CC0_1_0		Collector(s): Adam W. Ferguson; Preparator(s): Adam W. Ferguson			2020-09-10T18:43:00.961Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804491488	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12490?seid=4407656	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Camp Bowie, Area 4, Array 4	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.642686	-98.937388	750.0						2002-06-06T00:00:00	6	6	2002	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12490		unknown	2002-06-06T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Carla E. Ebeling			2020-09-10T18:43:00.869Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804491009	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:14146?seid=4424071	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Brazos Bend State Park	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	29.369565	-95.627609	500.0						2009-10-23T00:00:00	23	10	2009	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:14146		unknown	2009-10-23T00:00:00	CC0_1_0		Collector(s): Wesley A. Brashear; Preparator(s): Crystal J. Watson			2020-09-10T18:43:00.818Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804488853	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:8682?seid=4408325	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Canyon, Hunsley Hills Golf Course	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	34.991753	-101.927672	950.0						1901-01-01T00:00:00	1	1	1901	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:8682		unknown	1901-01-01T00:00:00	CC0_1_0		Collector(s): Raymond L. Woodward Jr.; Preparator(s): Raymond L. Woodward Jr.			2020-09-10T18:43:00.566Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804488253	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:6069?seid=4404309	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		MX	2 km S Yaxcopoil	Yucatan	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	20.727314	-89.723061	1000.0						1989-06-20T00:00:00	20	6	1989	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:6069		unknown	1989-06-20T00:00:00	CC0_1_0		Collector(s): Mark D. Engstrom, Robert C. Dowler; Preparator(s): Mark D. Engstrom			2020-09-10T18:43:00.447Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804487609	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9610?seid=4405074	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Devils River State Natural Area, Jose Maria Springs	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	29.92833	-100.98722	500.0						1993-10-24T00:00:00	24	10	1993	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9610		unknown	1993-10-24T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Jill Provost			2020-09-10T18:43:00.391Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804486609	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12849?seid=4408018	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	1.5 mi E Providence, Hwy 78	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	34.257434	-101.49423	1000.0						1993-02-04T00:00:00	4	2	1993	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12849		unknown	1993-02-04T00:00:00	CC0_1_0		Collector(s): Terry C. Maxwell; Preparator(s): Y. Maria Ochoa			2020-09-10T18:43:00.282Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804486396	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12079?seid=4404054	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	6 mi S, 8 mi E Continental	Arizona	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.761334	-110.845665	500.0						2001-10-06T00:00:00	6	10	2001	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12079		unknown	2001-10-06T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Sean Neiswenter			2020-09-10T18:43:00.264Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804484863	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:6419?seid=4400650	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis marsupialis		SPECIES	Didelphis marsupialis Linnaeus, 1758	Didelphis marsupialis		MX	Laguna Noh-Bec	Quintana Roo	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	19.87057	-89.042198	500.0						1990-05-29T00:00:00	29	5	1990	2439920	2439920	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:6419		unknown	1990-05-29T00:00:00	CC0_1_0		Collector(s): Mark D. Engstrom, Fiona Reid; Preparator(s): Mark D. Engstrom			2020-09-10T18:43:00.079Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804484823	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:8230?seid=4402418	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, 1901 Walnut St	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.461515	-100.46623	100.0						1992-07-15T00:00:00	15	7	1992	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:8230		unknown	1992-07-15T00:00:00	CC0_1_0		Collector(s): Dale Miller; Preparator(s): Rebecca Ann Maxwell			2020-09-10T18:43:00.067Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804484526	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12847?seid=4408016	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Bethel, Engeling Wildlife Management Area	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.983068	-95.889659	500.0						1997-04-05T00:00:00	5	4	1997	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12847		unknown	1997-04-05T00:00:00	CC0_1_0		Collector(s): Terry C. Maxwell; Preparator(s): K. D. Wilhite			2020-09-10T18:43:00.043Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804483008	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:13676?seid=4423524	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Bentsen Rio Grande Valley State Park	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	26.183658	-98.380948	500.0						2007-10-06T00:00:00	6	10	2007	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:13676		unknown	2007-10-06T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Kristal M. Reed			2020-09-10T18:42:59.845Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804482279	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12078?seid=4404053	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	6 mi S, 8 mi E Continental	Arizona	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.768667	-110.849503	100.0						2001-10-05T00:00:00	5	10	2001	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12078		unknown	2001-10-05T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Sharon K. Kuss			2020-09-10T18:42:59.757Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804481968	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:13228?seid=4409048	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	Camp Maxey	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	33.811983	-95.53515	100.0						2003-09-20T00:00:00	20	9	2003	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:13228		unknown	2003-09-20T00:00:00	CC0_1_0		Collector(s): Ashley James, Curtis M. Cantrell; Preparator(s): Amy L. Price			2020-09-10T18:42:59.722Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804481935	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:14143?seid=4424068	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	10.8 mi W Rosenberg	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	29.540792	-95.98418	100.0		12.0	0.0			2009-10-22T00:00:00	22	10	2009	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:14143		unknown	2009-10-22T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): James R. Jackson			2020-09-10T18:42:59.719Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804480685	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:12848?seid=4408017	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	1.5 mi E Providence	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	34.257434	-101.49423	1000.0						1993-04-28T00:00:00	28	4	1993	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:12848		unknown	1993-04-28T00:00:00	CC0_1_0		Collector(s): Terry C. Maxwell; Preparator(s): J. J. Rinne			2020-09-10T18:42:59.503Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804480543	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:7566?seid=4401584	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis virginiana		SPECIES	Didelphis virginiana Kerr, 1792	Didelphis virginiana		US	San Angelo, St John's Hospital	Texas	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	31.471939	-100.402588	500.0						1991-03-15T00:00:00	15	3	1991	2439923	2439923	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:7566		unknown	1991-03-15T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): S. M. Jones			2020-09-10T18:42:59.481Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
